sno,district,mandal,village,lat_gis,long_gis,gwl,season,Unnamed: 8,pH,E.C,TDS,CO3,HCO3,Cl,F,NO3 ,SO4,Na,K,Ca,Mg,T.H,SAR,Classification,RSC  meq  / L,Classification.1
210,NALGONDA,Nakrekal,Nakrekal,17.159338,79.420978,1.58,Post-monsoon 2020,,7.78,942.0,602.88,0.0,380.0,40.0,3.24,34.28046,9.0,45.75,6.68,96.0,34.034,379.9424342,1.020479681,C3S1,0.001151316,P.S.
36,HYDERABAD,Saidabad,Juvinile home,17.361,78.508,2.06,Post-monsoon 2020,,8.35,1205.0,771.2,10.0,340.0,140.0,0.95,50.0477,25.0,114.0,8.38,88.0,34.034,359.9424342,2.612525214,C3S1,-0.198848684,P.S.
608,HYDERABAD,Thungathurthi,Yerrapahad,16.65273921506642,78.90628416117593,4.831936658704887,Post-monsoon 2020,,7.85,2516.4307834901283,1610.5156964311955,32.86458877887121,369.043367894877,448.9567038443717,1.4861739055566767,239.78304162851794,41.69201359916762,198.69511070483503,0.06967089173551333,152.9070760559863,121.51534729020537,882.7002194938927,4.577751814400932,O.G,-9.601296009321446,P.S.
451,RANGAREDDY,Domakonda,Nampally,18.662374305714025,79.27837280725221,8.404274180500845,Post-monsoon 2020,,7.85,1234.8882280919022,790.3283882089539,6.837313843363686,351.32586114693413,98.73707089510997,0.5353879409779574,134.55510712303845,50.26823900532379,81.67463864057304,25.66878747154412,132.52140303654755,46.33738550455401,518.8374416915526,1.0543369787108088,C3S1,-3.2171656068549073,U.S.
1029,RANGAREDDY,Koravi,Kulsanapur,16.777494147088284,77.69495994123159,12.36161336342939,Post-monsoon 2020,,8.16,2884.683806521227,1846.1975887148024,29.390952924398647,597.1662012593922,456.4092885811665,2.558227333156731,161.37984707487644,23.65653535034685,360.9921813551946,0.4918425093854202,112.90115057563675,87.79709313815268,642.8701993467025,9.062432883825192,C3S1,-0.31324620317752006,P.S.
546,VIKARABAD,Gollapalli,Malthummeda,17.01641901118755,78.95285113305908,4.949509357845437,Post-monsoon 2020,,7.63,1200.73598597877,768.4710557163498,9.342957621285297,180.4653752550206,127.54490302401484,0.22857955551930575,220.02044543141932,44.119368819871475,58.894377647670964,41.647005417650426,45.87271406228203,74.50328205509928,420.70886470595775,0.8974374766494333,C4S1,-4.5887562024399795,P.S.
935,WANAPARTHY,Mallapur,Jaipur,16.49858335029944,78.2200989923828,11.012455390874948,Post-monsoon 2020,,8.07,412.02038120647046,263.6930248980333,0.7936208258051662,224.16030913707624,0.0,1.57838907880855,4.555570194554946,64.06137195923762,0.0,21.50866531832585,67.86371783647591,7.55477991735242,200.17322884504475,1.1872851614421909,C2S1,0.5647902951933337,U.S.
594,MANCHERIAL,Balmur,Lokeswaram,16.430559226687215,79.58822773703027,7.890937875988619,Post-monsoon 2020,,8.3,2599.9593392290317,1663.9739763962507,0.0,402.31536457506013,499.25178963106134,0.9645224866594091,176.61307760740203,12.11150019970032,176.18871885790833,0.0,107.4898830824559,166.2347276829674,952.9402137048264,2.0708580701539496,C2S1,-10.996808769847963,P.S.
648,BHADRADRI,Shaligowraram,B. Chandupatla,17.337563952094907,79.79883420529613,1.7987560871054313,Post-monsoon 2020,,7.74,2610.5349080246733,1670.7423705262556,26.363760686520155,369.44833056255766,322.79723169942486,1.1936713069773237,452.0791356187498,22.409977028984237,231.38408572137064,79.04859875524068,137.48114545131796,65.78857510041051,614.6750887305961,5.963962824755996,C3S1,-4.376175230128413,P.S.
1091,NALGONDA,Pangal,Ieeza,17.997382404482792,79.62281874899736,3.91249412865608,Post-monsoon 2020,,7.92,415.66188774020134,266.02358594053214,8.010181452484177,36.861408630062954,72.61883159446913,0.0,83.83036872237744,15.797290075892597,0.0,16.197549110086616,136.97068553384435,14.984191678317849,402.84612394118244,0.0,C2S1,-7.131778225151544,P.S.
1059,MEDAK,Dichpally,Maddur,17.868692818347004,78.08402604309326,13.415651798178924,Post-monsoon 2020,,8.42,1548.2307660364165,990.8676378234512,3.8923674706591247,190.6231261876864,255.0431400228341,0.5026685604828948,130.9875167204695,40.36508622453847,19.61218199877824,0.0,211.2616575253145,38.34489532425439,684.2859283258675,0.0,C3S1,-9.811094768288163,P.S.
764,MEDAK,Yerrupalem,Narasapur,17.47737709596758,80.68121389096244,8.157786695213241,Post-monsoon 2020,,8.15,1238.6886023424136,792.7607193570707,0.0,377.2503498634587,72.5263739821088,2.185470132256847,179.80297509860677,0.0,108.45655850571806,24.833502567663317,17.081231345035846,79.47821153440276,369.386133321306,3.9852534960191,C3S1,0.16678160670606434,P.S.
706,MEDAK,Tekulapalli,Old Alwal,16.400280651173425,79.59527357184808,1.5587505868777045,Post-monsoon 2020,,7.29,1270.9076180122656,813.380850472991,4.584275118778217,195.85675409946188,242.9185488609033,0.14216646954089718,142.7844628719846,0.0,96.00153774190284,32.661921913623665,89.82843457818085,33.64387419814857,363.56281576074537,0.0,C3S1,-3.2912170577978364,P.S.
49,JAGITYAL,Sarangapur,Sarangapur,18.929722,78.958055,3.36,Post-monsoon 2020,,7.72,842.0,538.88,0.0,300.0,60.0,1.48,23.35290909,9.75,25.0,4.0,8.0,82.654,359.8601974,0.572987656,C3S1,-1.197203947,P.S.
1185,NIZAMABAD,Kalher,Tandur,17.291629172182894,78.6674176033536,0.0,Post-monsoon 2020,,8.43,3259.6005636395903,2086.144362431362,20.04937743348139,535.3045754490752,492.58401436615685,0.852097387428714,250.67314943512417,129.3862766411569,350.86649271332743,15.125213614844801,177.6786858669169,104.28244156688831,875.6590066968398,7.399087452661609,C3S1,-6.417626059024396,P.S.
1148,NALGONDA,Ghanpur Mulug,Chennur I,18.267464053176102,78.24725731175207,0.9874086576676362,Post-monsoon 2020,,7.45,1092.593675872335,699.2599634826037,0.0,381.2180188531922,158.31515948279224,1.2576690159329942,0.0,29.938754642520568,50.41287872404315,2.323257941729067,92.55266021088856,35.56779186812841,378.2476760521221,0.47258639909396427,C3S1,-0.25489908391036176,P.S.
379,YADADRI,Y.Gutta,Mallapuram,17.633555,78.911638,4.92,Post-monsoon 2020,,8.13,2280.0,1459.2,0.0,200.0,340.0,1.12,506.2347,34.0,170.7,5.6,152.0,97.24,779.8355263,2.657689111,C4S1,-11.59671053,P.S.
992,MEDAK,Illanthakunta,Jukkal,18.057218499636733,80.62267769615896,3.3400557490996423,Post-monsoon 2020,,8.02,1450.6572147602021,928.4206151784234,0.0,354.5493821042937,121.87431878869688,1.3126982823054112,191.2327763631439,83.64795424243923,189.79119622328454,4.999734601758988,31.638583520207845,64.5211247580559,343.1347863901377,3.565740547024529,C3S1,-0.15967409343017858,MR
303,SIDDIPET,Gajwel,Gajwel,17.8447,78.6847,11.03,Post-monsoon 2020,,7.55,670.0,428.8,0.0,240.0,50.0,2.07,46.5045,10.0,50.0,3.5,56.0,29.172,259.9506579,1.348331584,C2S1,-0.399013158,P.S.
926,BHADRADRI,Lokeswaram,Balanagar 1,18.570747942669033,79.03433690294813,0.0,Post-monsoon 2020,,8.92,0.0,0.0,0.0,236.8257505229041,0.0,1.2658314118834526,0.0,0.0,0.0,9.672639689811959,24.526124263362462,19.829820755566328,142.8892486498243,0.0,C3S1,1.7575749863847832,P.S.
610,NIZAMABAD,Chennur,Bheemgal,17.100417868832064,79.82676098364115,3.5085958453651833,Post-monsoon 2020,,8.38,2561.175990929629,1639.15262939082,11.883800670303273,355.192452274621,550.3053790751703,0.5201539593440073,146.1774076009121,1.8097629646865876,269.88441351569566,0.0,71.00810270810837,118.80602500375664,664.4843133200452,4.9721657598072735,C3S1,-5.943269734442359,U.S.
262,NIZAMABAD,Rudrur,Rayakur,18.6102,77.8575,13.1,Post-monsoon 2020,,7.31,4060.0,2598.4,0.0,420.0,430.0,0.98,79.722,860.0,505.0,7.2,272.0,92.378,1059.84375,6.744389142,C4S1,-12.796875,P.S.
871,WARANGAL (R) ,Machareddy,kanagala,17.494321374636502,79.55756920573461,6.512205639594346,Post-monsoon 2020,,8.02,2487.0901413289894,1591.7376959971439,18.132981513463882,273.1067532199503,435.0021005899349,1.2880215268888096,215.64731800315099,59.41546167183844,236.08396368342048,12.74590628971869,162.8062915822435,69.99787589238338,693.3205035773804,2.2359469975556756,C4S1,-7.9658923814956,P.S.
357,WARANGAL (R) ,Wardhannapet,Wardhannapet,17.773,79.5794,3.74,Post-monsoon 2020,,8.3,554.0,354.56,20.0,150.0,70.0,0.93,18.92390909,9.5,44.0,1.0,24.0,34.034,199.9424342,1.352920735,C2S1,-0.598848684,P.S.
125,MAHABUBNAGAR,CC Kunta,Damagnapur,16.4997,77.7554,0.93,Post-monsoon 2020,,8.4,3192.0,2042.88,30.0,440.0,430.0,1.85,469.0311,65.0,406.0,106.0,88.0,82.654,559.8601974,7.460336229,C4S2,-1.797203947,P.S.
409,NAGARKURNOOL,Peddavoora,Vemsur,18.859813408883923,78.7344214252846,5.706647558723643,Post-monsoon 2020,,7.51,143.79208452317403,92.02692185531225,0.0,428.3446307699395,0.0,2.8149368536325827,145.79569975996029,52.93012653288864,0.0,0.0,5.2456477155213435,41.76071619831679,183.4292368201412,2.4651923081615292,C3S1,4.5519283633334435,P.S.
650,MULUGU,Thungathurthi,Adloor,17.083471977856355,79.97727973269998,1.5402318703721836,Post-monsoon 2020,,8.5,2354.9556226189816,1507.1715762033236,10.660462352136236,381.35574024017166,443.88661085183514,0.7778789783290609,129.0658776759898,11.037455021729489,277.92980046861766,39.08548202241951,114.73275348331823,55.71273172311579,514.2716318623965,5.520203005572705,C3S1,-2.4413702256451995,P.S.
851,VIKARABAD,Mupkal,Malkajgiri,17.928937382391485,79.72426067053745,7.326710645909446,Post-monsoon 2020,,8.6,274.12253629458223,175.43839601581203,16.82044310960527,333.7827680229349,0.0,1.754671820436152,0.0,0.0,0.47239818573051195,28.41317091629296,0.0,40.705047393944454,148.05789805507357,3.793354949071701,C2S1,4.028252808125126,P.S.
777,NALGONDA,Metpalli,Meerkhanpally,15.265373661352918,78.79450117328712,4.567461235025899,Post-monsoon 2020,,7.31,3877.664142696325,2481.7050456896945,12.965930757808298,381.90443194492974,788.5997078893281,0.3742134727911731,340.00284149194704,96.33019458919654,257.57554782003916,57.29777118510431,288.87094510816553,140.85446922885092,1301.727194799784,3.6476607270621892,C4S1,-18.145515672203686,MR
342,WANAPARTHY,Gopalpet,Gopalpet,16.3786,78.1348,2.36,Post-monsoon 2020,,7.02,1265.0,809.6,0.0,270.0,230.0,0.65,5.09335,27.75,84.08,1.77,104.0,43.758,439.9259868,1.742910389,C3S1,-3.398519737,P.S.
662,KHAMMAM,Kukatpally,Kolanpaka,16.301958385093627,77.58131719715757,4.995583752233213,Post-monsoon 2020,,7.78,1072.3669917722746,686.3148561916969,0.9741426592220988,270.0826118182548,101.03267179957929,1.100067977405319,66.28616402126927,88.83912785494697,60.41032791904935,16.201314410817105,115.1346463420249,29.06388119138534,407.64204070611777,2.8318468187485544,C3S1,-2.6973358616887064,U.S.
482,BHADRADRI,Dharmapuri,Raikal,18.239517049207404,78.82944990220783,9.376154830642987,Post-monsoon 2020,,7.94,2626.184189716935,1680.7578480234415,0.0,391.1762639160916,575.8584431720813,0.9776792764983325,141.56106071338468,0.0,207.6208791254178,5.547631504131248,232.1835768538612,57.922047676768585,818.5666506549285,2.132470377944615,C3S1,-8.738192636486056,P.S.
277,RANGAREDDY,Kandukur,Kandukur,17.08,78.48,1.0,Post-monsoon 2020,,8.08,890.0,569.6,0.0,290.0,40.0,1.05,86.8084,9.25,57.98,1.31,24.0,58.344,299.9013158,1.45566416,C3S1,-0.198026316,P.S.
877,ADILABAD,Bonakal,Atmakuru,15.694524880287167,77.33507193168973,0.4357732584173739,Post-monsoon 2020,,7.36,3731.40160197398,2388.0969648515756,27.812813722285917,492.03486654430196,825.8942609539279,1.534730833103513,65.91004757338764,5.394001252856768,415.76353037621004,0.0,213.89309640916935,94.3522015324543,924.5468347214585,10.473397372934247,C3S1,-8.10617388992659,P.S.
324,VIKARABAD,Bantwaram,Bantwaram,17.445,77.696,3.62,Post-monsoon 2020,,8.47,598.0,382.72,30.0,180.0,30.0,0.44,26.0,12.0,39.0,3.37,32.0,29.172,199.9506579,1.199155082,C2S1,0.200986842,P.S.
817,MAHABUBNAGAR,Hanamkonda,Narnoor,16.9779820372124,78.41005803941897,9.956007891926262,Post-monsoon 2020,,7.61,1653.002949822984,1057.9219232330283,17.409652469043785,490.7578795338722,133.23969161028913,0.9095935949063716,140.16568957361068,35.58939260999151,176.57201766666722,8.659586501270892,76.35503361655226,67.92273506869063,467.78182583743757,2.792559387525545,C3S1,0.759827648140456,P.S.
369,YADADRI,Mothukur,Kanchanapalli,17.40375,79.339638,2.7,Post-monsoon 2020,,8.24,1436.0,919.04,0.0,340.0,180.0,0.44,179.3745,27.0,205.8,84.6,40.0,29.172,219.9506579,6.033299736,C3S1,2.400986842,MR
778,BHADRADRI,Chevella,Talakondapalli,17.967029055797358,78.15077413946463,5.686534974145516,Post-monsoon 2020,,7.5,2361.9253084286947,1511.6321837443797,0.0,689.5190631243615,245.27210748260222,1.6311600237563932,110.31346461292625,86.93824182068226,238.90721857757092,0.0,131.89924186267396,104.9571200679143,762.3847852747235,5.903793351553244,C3S1,-1.6269642974454872,P.S.
467,KAMAREDDY,Valigonda,Mamidala,17.972061193779204,80.27245573777708,9.623360630227166,Post-monsoon 2020,,7.31,469.47193067648584,300.46202016054235,11.098781604373436,162.23184511830632,0.0,0.7337092287029255,82.96312905755873,24.932824894146457,0.0,12.636460702171991,0.0,93.21476194543285,336.6584958529388,0.0,C3S1,-3.238419580877041,P.S.
1086,NALGONDA,Bantwaram,Lingala ghanpur,17.51873179195941,78.4538124177885,6.702893153623868,Post-monsoon 2020,,7.5,1454.9248829981634,931.1519373850042,3.723398511962803,435.09108892337827,168.88623889889635,2.2277470968337383,0.0,77.96990925641805,103.19357310629458,6.063035044952695,92.37742729804074,67.81770902467548,508.5907292339321,1.1703248364160193,C4S1,-1.316152818564795,P.S.
969,VIKARABAD,Bachannapet,Tandur ,18.90235653587898,79.13980482450621,0.0,Post-monsoon 2020,,9.23,2133.8821399062435,1365.6845428861861,0.0,297.07678870066496,311.4660584915634,0.7674685447125531,301.7731270071522,58.25756876912173,160.87500335330174,0.0,124.76967622305203,106.57933151820437,747.7117982557036,1.362475393757375,C3S1,-9.374863839229832,P.S.
659,WARANGAL (U),CC Kunta,Kodair,16.651815825707896,79.77951722997354,5.30997240338994,Post-monsoon 2020,,8.01,2283.442798116427,1461.403356004354,0.0,489.9702779090208,306.6409559255668,1.0003817949343232,90.02356853399327,84.5108667054033,246.47892639000094,6.562740526847371,133.99155643329544,63.76543686760785,597.1151179337772,5.4787636679442535,C2S1,-2.349660330565848,P.S.
1005,WARANGAL (R) ,Thiparthy,Eturu Nagaram (S),17.799585627275924,78.50078512118719,0.0,Post-monsoon 2020,,7.72,1758.0683591650131,1125.1637346143657,14.565090997669358,229.24757113522722,428.90817053013654,0.6926275564717226,33.01263996336512,0.0,122.42212381145224,0.0,145.8419447206106,55.73946557777001,593.9944974669033,0.975565657114503,C3S1,-6.9513370695551195,U.S.
248,NIZAMABAD,Darpally,Ramadugu,18.613,78.309,3.05,Post-monsoon 2020,,7.31,934.0,597.76,0.0,360.0,60.0,1.36,0.651063,11.75,84.0,2.14,88.0,14.586,279.9753289,2.182687535,C3S1,1.600493421,MR
899,NARAYANPET,Dharmasagar,Thipparthy,18.101126609813136,78.40037611939798,10.542944382537012,Post-monsoon 2020,,7.41,1616.156260159753,1034.3400440181817,4.295127413748267,185.63861911138028,334.90197331131276,0.0,173.40783987161723,0.0,20.841574320518006,9.173491249208734,111.42253406921029,113.80300990929851,745.4624575361875,0.0,C4S1,-11.13424589880963,U.S.
1179,HYDERABAD,Dichpally,Dharmapuri,19.051704887692345,78.92392168948373,5.408894303574145,Post-monsoon 2020,,7.12,1273.1815408413354,814.8362050150265,5.604264328390707,301.3299498601939,36.45185724787498,0.0,300.2374760891164,93.96092468048676,75.49379155690713,37.2218920096937,122.80179895506154,38.1873668726164,462.9103154191907,0.05459373504809051,C3S1,-3.2573154024365527,P.S.
502,MANCHERIAL,Gollapalli,Kallur,18.059357889061847,78.56890028120685,2.8957284533376515,Post-monsoon 2020,,7.93,2925.72738694255,1872.465542081101,0.0,474.46578503625085,397.7821576535439,0.379334079514705,368.69214011113854,38.49663052139156,294.35625065159866,70.69363374228986,151.0821764872545,75.71471467842578,688.8033018359426,4.549191544732817,C3S1,-4.407430947098302,P.S.
466,NALGONDA,Sarangapur,Gudihatnoor,16.108008983325977,77.84517649531648,10.893873766901649,Post-monsoon 2020,,6.97,1373.3990921565578,878.9754176079036,13.507485316980237,243.67121911312688,326.5147641701564,0.18501240814634345,0.0,0.0,25.910955744414466,0.0,177.77407379269812,50.43873661926488,652.7466316115585,0.0,C3S1,-7.890199022383069,U.S.
667,RANGAREDDY,Sirikonda,Kadam,17.540258028940638,78.22653370861387,6.854911531201976,Post-monsoon 2020,,8.16,3808.0885748484075,2437.1766612138213,0.0,555.3159214374114,735.3343267495468,0.08651354912049669,208.2028799810068,80.0887370452383,447.56364856225076,0.0,241.67575777917835,76.10288973232728,916.718758906215,9.062393129648902,C3S1,-7.375297411876801,U.S.
1138,RANGAREDDY,Dharoor,Madgula,18.975018270745874,79.55123440515895,11.981823199292311,Post-monsoon 2020,,8.3,1813.6315968310012,1160.7242802282562,27.56565369350653,237.49963211901974,298.8000596839129,0.0,179.81219931640865,46.57809050060298,111.646398055276,0.0,154.48820265392476,63.75569510954402,646.9942640564678,1.798404082607595,C3S1,-7.633200978019465,P.S.
443,JANGAON,Rajender Nagar,Alugunur,15.81939858380693,79.0625376586466,4.729823883581544,Post-monsoon 2020,,7.91,1906.45285349732,1220.1298165781682,17.36294897736326,390.88599704481464,116.93016142882622,2.100689945206442,450.6010577344498,0.0,158.88977776416687,31.189376915530858,132.14714124044576,57.810569914580725,565.3238276816315,4.830417865450773,C3S1,-3.1026623817682193,P.S.
37,JAGITYAL,Dharmapuri,Dharmapuri,18.946944,79.101944,4.84,Post-monsoon 2020,,7.67,810.0,518.4,0.0,270.0,40.0,0.45,40.86759091,51.25,15.0,2.0,32.0,72.93,379.8766447,0.334612473,C3S1,-2.197532895,P.S.
1106,MEDAK,Dichpally,Ieeza,16.418276964400352,78.97243568474723,1.571326829226563,Post-monsoon 2020,,7.24,1258.2569891867047,805.2845234962517,11.554975745266217,432.4112443430428,165.08137067741006,0.3498959020849878,56.69278880662568,0.0,158.33275225233922,20.610745673783864,27.73567707956729,49.19624578977717,270.7907715924571,3.524157262467434,C4S1,3.4843117620639794,P.S.
1076,WANAPARTHY,Chegunta,Shapurnagar,18.638368508565158,79.47706573169839,0.0,Post-monsoon 2020,,7.78,48.011422721248664,30.727302792141813,0.0,122.43299303881594,0.0,0.6359046987894184,0.0,0.0,0.0,0.0,16.80521429971759,33.356985525548225,177.1360893166182,3.2292845059347144,C4S1,-1.1469750025441972,P.S.
464,VIKARABAD,Mahadevpur,Rayakur,18.54175209747678,79.40142527380203,3.300854521539387,Post-monsoon 2020,,9.04,0.0,0.0,12.373967892498163,21.82371166348065,0.0,0.550826543205845,0.0,0.0,0.0,4.802747424541428,0.0,19.571936147428115,0.0,0.4019907983322377,C3S1,2.0061580559175627,P.S.
1122,MANCHERIAL,Yerrupalem,Peddavolgote,18.23877633915387,79.24874541137568,17.77249572316882,Post-monsoon 2020,,8.02,1989.0401504446872,1272.9856969170357,6.600539646264615,383.80375708819275,404.14665398826804,0.7074236016895961,85.50119107968642,17.647654590042464,168.55025217129918,0.0,83.12780504311414,109.8300551591417,657.6258311827478,2.185548419825856,C3S1,-5.3724873215739235,P.S.
537,NIZAMABAD,Sirikonda,Gandamalla,17.70264569512422,79.75540410884784,4.9820766737215045,Post-monsoon 2020,,8,1758.6276116736365,1125.5216627667903,0.0,294.9581699717483,209.67292461254684,1.5942708465561686,115.3668437674944,114.76089888342656,186.32691398260113,9.406130101162105,57.908395625663715,87.3222232390221,504.98348629832793,3.9956195337722624,C3S1,-4.320943021434166,P.S.
1164,BHADRADRI,Dharoor,Himayanagar,18.296212777881582,79.36683513390973,7.0815138079036775,Post-monsoon 2020,,8.46,715.880282494017,458.1633740900597,24.186944823638257,341.7367840753415,2.169123927112821,0.1865637070521896,71.68720126817288,0.0,89.05000983625239,10.110064140194947,44.89961000556718,24.27132333564846,211.14432183250744,2.6740159118612246,C3S1,3.177015325903342,P.S.
414,SIRCILLA,Charminar,Velmal,18.670233770542104,78.5625964892122,4.118058173220893,Post-monsoon 2020,,7.85,2153.4193325021015,1378.1883869013532,7.631866823144688,316.9316241297566,505.9362600755765,0.3651134805141577,23.605087624124806,2.7048523572482743,115.45594998955602,8.045419778684964,174.80145033681538,102.96341982888225,859.7494998391735,0.0,C4S2,-10.723349995455852,P.S.
576,MULUGU,Ibrahimpatnam,Alur,18.070750645297576,80.13523950220622,5.934899642553166,Post-monsoon 2020,,8.11,2476.180848433967,1584.7557260061521,14.721314031361473,553.6564814850108,311.3027742769265,2.525748660825024,137.75308640462217,111.54273306545119,349.8880472794335,28.68094756425085,113.75583113609873,41.1806573587558,454.33467416421814,9.632501221253747,C3S1,2.251486517773547,U.S.
1156,MAHABUBABAD,Illanthakunta,Mahabubabad,16.863600635406744,78.34207457684806,0.0,Post-monsoon 2020,,7.02,1035.3195793960422,662.6045330501903,10.871598815251346,262.0561331406701,218.24254329033562,0.6560213861499176,0.0,0.0,4.962311355284612,0.0,43.11711895904111,75.85753499237939,420.471576214615,0.016502822569607556,C3S1,-2.9671018560780187,P.S.
954,NIRMAL,Dharmapuri,Shanigaram,18.33045006755734,78.42827981070216,15.067751324608107,Post-monsoon 2020,,8.67,920.3829117981481,589.0451107327192,0.0,152.420699294113,96.88729387005947,0.8569874786589301,141.307853808333,43.20830755509203,76.56765310466992,3.6805846146160017,84.02448729788357,0.45748931747864674,210.3022013457028,1.5091815275742886,C3S1,-1.4589692392329692,P.S.
56,JANGAON,Raghunadhapalli,Raghunadhapalli,17.7647,79.2636,4.09,Post-monsoon 2020,,7.27,2065.0,1321.6,0.0,660.0,240.0,1.39,82.33913636,31.75,254.0,12.0,56.0,126.412,660.0,4.299364558,C3S1,0.004276316,P.S.
18,BHADRADRI,Karakagudem,Karakagudem,18.034655,80.568147,1.16,Post-monsoon 2020,,7.67,687.0,439.68,0.0,270.0,40.0,0.851,0.713069,9.0,44.94,17.52,56.0,19.448,219.9671053,1.317426401,C2S1,1.000657895,P.S.
956,NIRMAL,Narayanpet,Usrikapally,17.957530081870857,78.81159356730913,7.037413599846426,Post-monsoon 2020,,7.01,2813.8587033471576,1800.8696034375225,13.50197068386803,490.3000156458197,460.48649394849383,0.0,253.14187912020546,13.886037442433269,283.9623164323341,32.77525844999692,75.99546919142338,128.29950400221574,717.6444703865287,5.17997712153015,C2S1,-4.247674331534867,P.S.
717,JAGITYAL,Yedapalli,Sarvapoor,17.371074372770963,79.10354247795358,0.0,Post-monsoon 2020,,7.94,330.6639864162364,211.6249708601623,25.752879330073913,418.70826296561677,0.0,1.7093492750827646,0.0,101.1575478121357,145.07783379342914,0.0,0.0,8.366280172365322,0.0,6.042552209181139,C3S1,10.405773393781574,P.S.
1055,WARANGAL (R) ,Choutuppal,Alampur,19.17726438848433,80.39968279217229,4.187136142578862,Post-monsoon 2020,,7.65,494.0416726990362,316.1866512840528,21.71795563359279,363.96509646304975,0.0,1.253713391968518,2.132506035296643,0.3651205492763552,70.88213817712796,0.0,0.0,86.93059783725224,229.89129438595913,2.8124916205029558,C2S1,3.0551366831237927,P.S.
524,RANGAREDDY,Kamepalli,Mannegudem,17.3486373944972,79.49765835683283,7.475426488075794,Post-monsoon 2020,,7.85,0.0,0.0,28.71847977636101,183.45802852640162,0.0,1.4020524528185565,0.0,38.774454766783926,31.701631921571405,14.679928568390249,0.0,0.0,0.0,2.5568841612688074,C3S1,9.417502665524125,P.S.
1008,NIZAMABAD,Jukkal,Manchippa,19.356313848936693,80.13046337139943,1.5316744584396735,Post-monsoon 2020,,8.58,417.1134086042483,266.9526280419816,17.61964846763728,374.0186264827945,0.0,0.35538954674479983,0.0,0.0,13.987601679566069,12.826713570280155,0.0,49.182130205763244,146.55379105139093,0.8737118490453577,C4S1,4.944318561986693,P.S.
1175,NAGARKURNOOL,CC Kunta,Anjanapuram,18.68356101955528,79.85922033071449,0.0,Post-monsoon 2020,,8.31,363.96233772574055,232.93587205830192,5.594300438933362,302.1141646598137,0.0,1.7654878853477547,132.97854806914026,0.0,41.31345756015844,36.61778526206624,28.177604539493586,0.0,35.22163743132603,2.759428545795278,C4S2,5.476925752610692,MR
889,SANGAREDDY,Narayanpet,Rukmapur,16.58491273814003,78.24522170490818,2.9873530292847668,Post-monsoon 2020,,7.61,0.0,0.0,9.896444624602896,105.32753017434436,0.0,1.4210843691052284,66.86579279646189,26.755860326373377,0.0,30.01443922455691,29.956138831656375,0.0,0.0,2.440595733941219,C3S1,3.4681598993998004,MR
821,NALGONDA,Kuntala,Shankarpalli,18.492920646632715,78.98813514730692,8.86657828046836,Post-monsoon 2020,,7.27,1042.1468566906678,666.9739893666654,1.1581991541471393,349.9717660163618,107.77657350812031,0.9414714821145665,114.39133059393141,0.0,85.75658020579891,20.452089162194124,45.620861868021926,60.416460677321524,363.00263417763426,2.1510315336723025,C3S1,-0.18706168524242228,P.S.
60,JOGULAMBA(GADWAL),Dharoor,Neelahally,16.265211,77.641794,0.8,Post-monsoon 2020,,7.84,2486.0,1591.04,0.0,310.0,500.0,0.92,120.9117,81.0,255.0,1.7,144.0,72.93,659.8766447,4.315995326,C4S1,-6.997532895,P.S.
797,WANAPARTHY,Nagarkurnool,Huzurabad,16.451777347729557,78.24765350065024,0.0,Post-monsoon 2020,,7.09,2553.2522115286174,1634.081380842185,31.479295059179044,322.25390725410455,504.36168317968094,2.0881690009903933,156.33243647249242,72.33532066011267,227.41374426834955,32.871320141944416,170.25571651635616,84.86057881470384,775.1912456266731,4.9571079840627466,C2S1,-8.388324217080385,P.S.
990,SANGAREDDY,Chennaraopet,Himayanagar,19.23138879547631,77.91353357627395,3.601006245894555,Post-monsoon 2020,,8.15,861.9592126120696,551.6538819988793,21.489577658063062,217.9265976402192,248.48148111038572,0.0,0.0,0.0,62.3208144995552,0.0,95.69968028394813,34.707802126472934,383.4308746416879,1.7589187154849275,C3S1,-2.900542287091545,P.S.
91,KARIMNAGAR,Gangadhara,Gangadhara,18.579444,79.008888,11.03,Post-monsoon 2020,,8.08,890.0,569.6,0.0,280.0,90.0,0.82,31.60695455,16.75,70.0,2.0,72.0,29.172,299.9506579,1.757297514,C3S1,-0.399013158,P.S.
1197,JOGULAMBA(GADWAL),Kuntala,Ieeza,16.461896477730743,78.12060847871669,4.578392818793157,Post-monsoon 2020,,8.18,2786.197294587613,1783.1662844837751,19.443195644891148,527.9714304828254,441.8434709187541,1.817690440983427,165.10636910516754,68.76384710482986,286.80941905088844,0.0,190.44133243014414,73.48726133955395,778.2351767998869,6.414092303026529,C3S1,-4.562182965368812,P.S.
988,WANAPARTHY,Kalher,Charbowli,18.97645981450179,79.971689763867,7.548574598598808,Post-monsoon 2020,,7.85,870.1307431164187,556.8836896399639,1.7932801272553798,386.9058097834371,71.13213539387652,0.9336030381944677,54.15792103784011,0.0,45.25720105892802,0.0,50.57967685992273,52.80162015794196,345.42460921899686,2.1979927041443497,C3S1,0.7916948468656648,MR
